0.6557482431936276,0.37910183679995435
0.8237370375280806,0.9273402384006963
0.7561556578967952,0.9611433120793345
0.9111349134916676,0.37337344441765286
0.4303172517514021,0.5430878729773462
0.06849925097684662,0.9818751873937743
0.9036159392515853,0.3307522268786738
0.2974885514711971,0.9177509582187376
0.8287040174500143,0.7765544073914089
0.6512138188922596,0.6034211598425148
0.624505322400052,0.22529647681504894
0.4953104917064104,0.26217808673107545
0.9282366758932726,0.28235372508483414
0.45307683726456727,0.3291920044713801
